u,g,r,i,z,u-g,g-r,r-i,i-z,Class
19.10709,18.00571,17.85341,17.761,17.98974,1.10138,0.1523,0.09241,-0.22874,1.0
19.50926,18.444020000000002,18.16936,17.97389,18.197039999999998,1.06524,0.27466,0.19547,-0.22315000000000002,1.0
16.53623,15.13512,14.516520000000002,14.2631,14.09655,1.40111,0.6186,0.25342,0.16655,3.0
15.89986,14.8365,14.47984,14.37411,14.32596,1.06336,0.35666,0.10572999999999999,0.04815,4.0
20.15343,18.9218,18.720370000000003,19.27713,22.82684,1.23163,0.20143,-0.55676,-3.5497099999999997,1.0
19.156129999999997,18.1954,17.842779999999998,17.74805,17.729210000000002,0.96073,0.35262,0.09473,0.018839999999999996,2.0
21.66528,18.10677,18.3279,24.361810000000002,22.82692,3.55851,-0.22113,-6.03391,1.5348899999999996,3.0
19.240129999999997,18.240660000000002,17.97899,17.8434,17.88745,0.9994700000000001,0.26166999999999996,0.13559000000000002,-0.044050000000000006,2.0
16.560679999999998,15.67293,15.97345,16.180410000000002,16.32065,0.88775,-0.30052000000000006,-0.20695999999999998,-0.14023999999999998,4.0
19.170360000000002,17.85089,17.47571,17.316329999999997,17.37443,1.3194700000000001,0.37518,0.15938,-0.058099999999999985,3.0
23.98721,22.44125,18.94921,17.69939,17.109720000000003,1.54596,3.4920400000000003,1.2498200000000002,0.5896699999999999,3.0
17.5595,16.27894,15.873489999999999,15.7242,15.690370000000001,1.2805600000000001,0.40545,0.14929,0.03383,3.0
18.41178,17.29174,16.8437,16.63564,16.546870000000002,1.12004,0.44803999999999994,0.20806,0.08877,3.0
18.293870000000002,17.142889999999998,16.68124,16.495929999999998,16.39262,1.15098,0.46165,0.18531,0.10330999999999999,3.0
19.5524,18.590510000000002,18.345670000000002,18.29577,18.24415,0.9618899999999999,0.24484,0.0499,0.051620000000000006,1.0
18.63237,17.31387,16.81575,16.616329999999998,16.5341,1.3185,0.49812,0.19942000000000001,0.08223,3.0
20.76696,19.80149,19.5358,19.43463,19.5216,0.96547,0.26569,0.10117000000000001,-0.08696999999999999,1.0
20.4521,19.54027,19.27669,19.17447,19.22561,0.9118299999999999,0.26358000000000004,0.10222,-0.05113999999999999,1.0
19.57678,18.615579999999998,18.37369,18.33119,18.29883,0.9612,0.24189000000000002,0.04250000000000001,0.03236,1.0
20.907729999999997,20.128,19.83069,19.72336,19.7338,0.77973,0.29730999999999996,0.10733,-0.010440000000000005,1.0
19.81484,18.8763,18.593970000000002,18.49865,18.44975,0.9385399999999999,0.28233,0.09532,0.0489,1.0
21.30941,20.30245,19.95871,19.85737,19.80363,1.00696,0.34374,0.10134,0.053739999999999996,1.0
21.19611,20.166320000000002,19.87239,19.79146,19.74553,1.02979,0.29393,0.08093,0.04593,1.0
19.16092,18.15815,18.09481,18.15602,18.228820000000002,1.0027700000000002,0.06334000000000001,-0.06120999999999999,-0.0728,1.0
17.134529999999998,15.46299,14.8486,14.63083,14.50736,1.6715400000000002,0.61439,0.21777,0.12347000000000001,3.0
19.9244,17.718770000000003,16.80154,16.48935,16.32723,2.2056299999999998,0.9172299999999998,0.31219,0.16212000000000001,3.0
19.83345,18.83548,18.59664,18.545360000000002,18.54109,0.99797,0.23884,0.05127999999999999,0.004270000000000003,1.0
20.099510000000002,18.04295,17.20273,16.94912,16.781589999999998,2.0565599999999997,0.8402200000000001,0.25361,0.16752999999999998,3.0
22.89508,20.7401,19.322779999999998,18.0966,17.489910000000002,2.15498,1.4173200000000001,1.2261799999999998,0.60669,1.0
14.642579999999999,13.95408,13.75901,14.67711,12.75688,0.6885,0.19507,-0.9180999999999999,1.9202299999999999,4.0
18.699070000000003,17.63027,17.289460000000002,17.16527,17.15332,1.0688,0.34081,0.12419000000000001,0.011950000000000002,3.0
18.80359,17.4645,17.04184,16.92081,16.88034,1.33909,0.42266000000000004,0.12103,0.04047,3.0
20.00476,18.89494,18.68461,18.63717,18.60985,1.10982,0.21033000000000002,0.047439999999999996,0.027319999999999997,1.0
20.49304,19.88663,19.62144,19.523529999999997,19.44631,0.60641,0.26519000000000004,0.09791,0.07722000000000001,1.0
20.5643,19.05827,18.43175,18.21032,18.09023,1.50603,0.62652,0.22143000000000002,0.12009,2.0
20.93156,19.86467,19.551820000000003,19.44481,19.36286,1.06689,0.31285,0.10701,0.08195,1.0
20.708370000000002,19.8316,19.54815,19.41294,19.39066,0.87677,0.28345,0.13521,0.02228,1.0
23.93511,20.907610000000002,19.6143,18.99997,18.66589,3.0275,1.29331,0.61433,0.33408000000000004,1.0
